YEAR,MONTH,DAY,TMIN,TMAX,TAVG,RHMIN,RHMAX,RHAVG,VPMIN,VPMAX,VPAVG,WIND,W_DIR,PPFD,TOTALSOLAR
2003,3,16,7.4,13.6,9.39583333,74,100,97.0416667,9.84,12.87,11.5170833,1.2125,184.708333,,
2003,3,17,7.5,10.4,9.0875,85,100,98.2916667,10.2,12.75,11.5329167,1.25833333,172.041667,,
2003,3,18,8.8,10.6,9.5875,100,100,100,11.65,13.11,12.2966667,1.6,185.083333,,
2003,3,19,8.4,10,9.12083333,100,100,100,11.43,12.79,12.03375,3.12916667,181.375,,
2003,3,20,8.4,12.5,9.87083333,53,100,96.7916667,6.83,14.07,12.1175,1.5,180.166667,,
2003,3,21,6.9,16,10.8083333,52,96,75.0416667,7.73,13.6,9.66541667,2.06666667,91.9583333,,
2003,3,22,4.6,14.9,8.4125,44,86,69.1666667,6.27,8.92,7.52916667,1.525,86.5416667,,
2003,3,23,4.7,14.6,8.775,41,78,58.5416667,5.2,8.08,6.52,1.31666667,191.208333,,
2003,3,24,5.6,17.2,11.0708333,25,60,43.7083333,4.58,6.62,5.57541667,1.9875,99.875,,
2003,3,25,8.7,20.1,13.5833333,28,60,44.75,5.74,8.36,6.86166667,1.76666667,165.25,,
2003,3,26,8.6,16.9,11.9333333,49,89,69.0833333,8.21,10.98,9.55541667,1.3125,150.625,,
2003,3,27,7.5,15.2,10.3916667,46,96,77.4166667,6.82,10.43,9.59625,2.68333333,181.625,,
2003,3,28,8.4,13.2,10.6541667,80,100,92.7083333,10.09,13.83,11.8866667,2.85,176.791667,,
2003,3,29,0.9,15.2,10.95,56,100,86.75,6.4,13.9,11.4125,2.01666667,131.25,,
2003,3,30,-5.9,3.7,-1.5041667,71,100,93.375,3.36,6.81,5.19708333,1.85416667,46.625,,
2003,3,31,-7.5,3.3,-1.7458333,42,89,65.0833333,2.9,4.48,3.415,1.9625,112.458333,,
2003,4,1,-0.2,17,8.5375,32,65,49.75,3.5,8.76,5.59041667,1.70416667,121.833333,,
2003,4,2,7.9,21.2,13.4375,20,71,46.5416667,4.7,9.11,6.77375,1.84166667,113.208333,,
2003,4,3,9.4,22.3,14.7416667,22,73,52,5.63,10.37,8.44,2.13333333,192.333333,,
2003,4,4,10.6,15.3,12.4875,73,98,83.8333333,9.69,14.67,12.145,2.03333333,144.916667,,
2003,4,5,9.2,19.8,13.3666667,36,100,74.4583333,6.37,16.55,11.1870833,1.2625,160.791667,,
2003,4,6,7.2,16.7,10.9916667,20,100,62.8333333,2.7,12.04,8.04,2.98333333,196.958333,,
2003,4,7,9.2,15.6,11.7666667,85,100,97.4166667,11.96,15.64,13.6229167,2.35416667,181.166667,,
2003,4,8,6.5,13.3,10.15,87,100,98.4166667,9.9,14.49,12.4616667,2.07916667,194.875,,
2003,4,9,3.6,9.9,6.39166667,93,100,99.8333333,8.17,12.19,9.84375,0.875,162.75,,
2003,4,10,0.9,4.6,2.30833333,96,100,99.625,6.42,8.71,7.35,1.86666667,46.4583333,,
2003,4,11,1.1,9.3,4.6875,66,100,86.25,5.87,8.97,7.3525,1.97916667,61.4583333,,
2003,4,12,5.1,19.1,11.7583333,23,70,45.9583333,4.54,7.46,6.1025,2.575,109.833333,,
2003,4,13,9.3,21.3,14.6708333,20,64,40.2916667,4,9.02,6.3975,1.47083333,133.083333,,
2003,4,14,11.5,21.4,15.8166667,27,53,40.9583333,4.09,9.17,7.29708333,2.225,179.875,,
2003,4,15,11.4,21.4,15.65,29,77,55.0416667,7.31,11.39,9.53583333,2.85,187.333333,,
2003,4,16,10.7,19.5,14.8166667,36,81,59,7.64,12.28,9.72666667,2.43333333,187.666667,,
2003,4,17,9.4,18.5,11.95,46,100,81.5416667,8.03,13.12,11.2583333,2.87916667,183.625,,
2003,4,18,9.8,12.6,10.9125,91,100,99.625,12.09,14.74,13.2758333,1.40833333,189.833333,,
2003,4,19,8,18,11.9083333,61,100,90.1666667,10.77,15.38,12.5279167,1.88333333,166.458333,,
2003,4,20,9.8,16.5,12.3625,78,100,93.5833333,12.05,15.35,13.5279167,1.0125,157.583333,,
2003,4,21,9.5,17.3,13.25,63,100,89.3333333,9.5,17.55,13.7508333,1.41666667,134.916667,,
2003,4,22,3.8,14.9,8.90416667,39,89,68.9583333,5.82,9.72,7.72541667,2.22916667,74.4583333,,
2003,4,23,1.7,18.6,10.2958333,13,86,44.5833333,2.5,7.25,4.89458333,1.94166667,84.2083333,,
2003,4,24,6.7,13.8,9.8625,36,100,63.0833333,5.18,10.37,7.50083333,2.34583333,190.166667,,
2003,4,25,7.5,11.1,9.4,82,100,97.375,9.38,13.67,11.6616667,2.37916667,177.25,,
2003,4,26,8.4,18.2,11.675,50,100,82.5416667,9.28,14.03,11.1308333,1.55833333,131.333333,,
2003,4,27,8.1,20.9,13.9583333,42,93,68.875,8.58,12.81,10.7729167,2.0875,187.916667,,
2003,4,28,11.5,21.3,15.9666667,47,84,67.8333333,10.69,13.98,12.17625,1.8875,187.833333,,
2003,4,29,12.5,23.7,16.3333333,46,97,71.8333333,10.05,16.32,13.1470833,1.5,204.708333,,
2003,4,30,11.8,23.6,16.3208333,46,100,75.0833333,11.24,17.67,13.6945833,1.4375,210.5,,
2003,5,1,11.9,20.6,15.4,59,100,85.5833333,11.01,17.77,14.85875,2.34583333,194.458333,,
2003,5,2,11.7,24.8,15.4625,44,100,75.8333333,10.32,17.67,13.195,1.29166667,196.416667,,
2003,5,3,10.3,20.2,14.4333333,57,99,79.8333333,10.57,16.04,13.08125,1.04583333,186.125,,
2003,5,4,8.8,23,14.5208333,23,98,73.625,5.95,14.56,11.7141667,1.80833333,196.833333,,
2003,5,5,10.6,14,12.3333333,98,100,100,13.12,16.47,14.7220833,2.76666667,173.583333,,
2003,5,6,10.9,16.7,13.8083333,91,100,98.8333333,13.15,18.48,15.805,0.95,216.083333,,
2003,5,7,11.5,19.3,15.2291667,75,100,94,12.13,19.44,16.3266667,1.79166667,204.291667,,
2003,5,8,13.8,25.6,19.1583333,44,100,81.0416667,14.02,21.91,17.5720833,1.02916667,147,,
2003,5,9,17.1,25.5,20.2625,53,96,77.0416667,15.27,20.94,18.03,1.08333333,125.083333,,
2003,5,10,17,26.4,20.1666667,42,93,76.5,13.4,20.84,17.7504167,1.1125,158.75,,
2003,5,11,11.2,19.5,16.2791667,43,100,82.6666667,8.18,19.54,15.4241667,1.125,189.375,,
2003,5,12,7.5,18.9,12.1,32,87,63,6.64,11.44,8.645,1.55,80.1666667,,
2003,5,13,7.5,19.9,13.1208333,21,76,53.6666667,4.63,10.42,7.75166667,1.6875,200,,
2003,5,14,11.3,19.2,13.5625,44,89,66.6666667,7.33,12.98,10.3054167,1.4,197.791667,,
2003,5,15,10.8,16.9,13.55,84,100,94.75,12.54,17.64,14.7275,1.08333333,201.041667,,
2003,5,16,12,22.7,16.575,53,100,84.7083333,12.95,21.19,15.87,0.841666667,167,,
2003,5,17,13.2,16.2,15,95,100,99.6666667,15.66,18.87,17.3104167,1.6125,187,,
2003,5,18,12.1,14.1,13.15,100,100,100,14.58,16.7,15.6445833,1.9625,203.416667,,
2003,5,19,10.9,16,13.1666667,97,100,99.875,13.45,18.33,15.5820833,1.12916667,188.291667,,
2003,5,20,8.8,17.5,12.2958333,81,100,96.5416667,11.65,17.68,13.9720833,0.954166667,177.208333,,
2003,5,21,11.6,14.2,12.8875,93,100,99.75,13.89,16.62,15.0995833,0.604166667,179.625,,
2003,5,22,11.3,16,13.1375,78,100,96.1666667,13.62,17.11,14.6870833,0.558333333,200.25,,
2003,5,23,11.8,20.3,14.1916667,64,100,95.3333333,13.98,18.44,15.4454167,0.6125,210.625,,
2003,5,24,11,18.9,13.9458333,55,100,84.75,9.97,17.04,13.4195833,0.570833333,174.833333,,
2003,5,25,11.4,20.1,14.2791667,54,100,85.0833333,10.34,17.26,13.7791667,0.795833333,193.083333,,
2003,5,26,11.7,21.6,14.825,36,100,83.2083333,8.9,17.4,13.81375,0.683333333,181.833333,,
2003,5,27,10.3,19.2,13.25,49,99,77.1666667,8.78,14.79,11.6066667,0.804166667,172.375,,
2003,5,28,9.9,18.6,14.0625,42,87,66.2916667,8.9,11.77,10.435,1.02916667,121.375,,
2003,5,29,9.2,17.1,12.475,50,100,82.7083333,9.68,13.82,11.7995833,1.025,151.666667,,
2003,5,30,9.2,19.2,13.7333333,49,91,72.7083333,9.75,14.11,11.2858333,0.925,122.583333,,
2003,5,31,12.2,22.9,15.8416667,58,100,79.4583333,10.56,20.36,14.4129167,1.27083333,128.625,,
2003,6,1,8.3,20.1,13.5708333,34,85,61.6666667,7.08,11.58,9.26833333,1.13333333,94.3333333,,
2003,6,2,10.6,18.8,13.9375,53,96,66,7.11,14.21,10.5625,1.475,208.916667,,
2003,6,3,11.8,17,14.6208333,84,100,98.0833333,12.61,18.66,16.5995833,1.74166667,203.708333,,
2003,6,4,9.8,22.1,16.0875,47,100,83.375,10.33,20.18,15.1133333,1.0125,160.583333,,
2003,6,5,7.6,21.5,14.2583333,46,94,72.8333333,8.79,16.15,11.6004167,0.779166667,166.333333,,
2003,6,6,13.3,20.8,15.8916667,67,100,86.625,13.17,18.88,15.68625,1.27083333,190.5,,
2003,6,7,15.6,19.2,17.0875,86,100,98.7916667,17,22.78,19.5833333,0.929166667,181.416667,,
2003,6,8,14.7,23.8,18.3666667,60,100,88.2916667,14.46,23.17,18.5816667,0.7375,200.916667,,
2003,6,9,13.2,23,17.075,42,97,71.2083333,9.85,16.98,13.5754167,0.804166667,183.583333,,
2003,6,10,13.6,25.1,18.4708333,40,85,64.125,10.41,18.88,13.5608333,0.866666667,168.666667,,
2003,6,11,16.1,23.8,19.6875,65,100,82,15.17,22.19,18.7354167,1.32916667,186.291667,,
2003,6,12,16.4,22,18.25,73,100,89.5833333,15.61,21.21,18.7304167,1.35416667,185.875,,
2003,6,13,15.2,21.4,17.2333333,72,100,93.8333333,14.78,22.29,18.4716667,0.833333333,175.333333,,
2003,6,14,15.5,20.7,17.7458333,86,100,95.3333333,16.16,23.74,19.39,0.65,177.166667,,
2003,6,15,16.4,24.4,19.4125,58,98,84.875,17.14,23.68,18.9820833,0.670833333,162.458333,,
2003,6,16,16.9,23.3,19.0916667,73,99,87.9583333,16.34,23.69,19.4366667,0.579166667,170.875,,
2003,6,17,16,20.5,17.3833333,87,100,96.6666667,17.55,22.06,19.2425,0.9125,186.416667,,
2003,6,18,16,17.5,16.7125,93,100,99.75,18.11,20.39,19.2241667,0.583333333,179.208333,,
2003,6,19,16,21.1,17.7125,77,100,92.375,15.67,21.91,18.70625,0.566666667,194.375,,
2003,6,20,12,21.5,16.9833333,51,92,74.0833333,9.44,18.74,14.3779167,0.766666667,179.166667,,
2003,6,21,9.8,21.4,14.8666667,30,89,59.5416667,5.32,12.67,9.69708333,0.670833333,160.791667,,
2003,6,22,11.7,22.4,16.4458333,48,87,67.6666667,9.49,15.61,12.57375,0.670833333,179.166667,,
2003,6,23,14.4,25.1,18.7458333,48,93,76.125,13.81,20.32,16.23375,0.575,201.5,,
2003,6,24,16.1,25.9,19.8458333,47,91,76.5833333,13.48,21.53,17.5425,0.7375,176.75,,
2003,6,25,17.2,25.4,20.3791667,57,89,77.5833333,16.46,21.64,18.4916667,0.65,190.333333,,
2003,6,26,17.2,25.4,20.0625,52,90,78.375,15.53,22.2,18.2670833,0.641666667,193.958333,,
2003,6,27,16.4,21.2,17.9416667,61,100,90.9583333,12.04,22.44,18.7270833,0.466666667,152.125,,
2003,6,28,14.7,17.7,16.225,72,100,94.0416667,13.46,19.71,17.3179167,0.629166667,213.083333,,
2003,6,29,14.9,22.4,18.0958333,76,100,92.75,15.72,22.73,19.2658333,0.695833333,199.75,,
2003,6,30,15.1,18.8,17.1208333,68,100,92.25,13.39,21.39,18.04375,0.475,221.125,,
2003,7,1,14.3,15.7,14.7791667,94,100,99.8333333,16.24,17.96,17.1458333,0.933333333,196.583333,,
2003,7,2,14.6,18.5,16.175,86,100,95.875,15.58,21.04,17.88,0.6,167.375,,
2003,7,3,14.6,25.6,19.1916667,56,96,81.7916667,14.96,23.25,18.0445833,0.8375,143.291667,,
2003,7,4,17.2,23.7,20.025,71,97,86.25,17.05,23.81,20.1575,0.6125,196.416667,,
2003,7,5,17,25.7,19.6916667,64,100,89.75,15.48,24.41,20.5379167,0.6875,189.75,,
2003,7,6,16.6,22.1,18.1333333,83,100,97.9166667,17.83,23.77,20.5966667,0.579166667,188.833333,,
2003,7,7,16.8,21.4,18.8166667,84,100,96.2916667,19.35,23.68,20.9691667,0.525,217.583333,,
2003,7,8,17.2,25.2,20.2833333,69,100,91.25,18.48,26.32,21.66625,0.5875,197.208333,,
2003,7,9,17.3,26,20.875,62,100,88.875,19.23,26.76,21.8491667,0.604166667,130.625,,
2003,7,10,15.9,21.4,18.5458333,88,100,97.5833333,18.2,24.38,20.90875,0.629166667,168.125,,
2003,7,11,15.3,24,18.5791667,65,100,90,14.84,23.92,19.2325,0.6875,191.666667,,
2003,7,12,14.6,24.8,18.8166667,53,96,80.2916667,13.97,22.26,17.3779167,0.795833333,168.416667,,
2003,7,13,15,22.6,17.3458333,72,100,92.375,16.8,21.46,18.2741667,0.583333333,196.041667,,
2003,7,14,13.9,20.9,17.4041667,82,100,94.25,14.79,22.17,18.7591667,0.733333333,196.541667,,
2003,7,15,15.9,25.3,19.3833333,57,100,89.25,17.47,23.71,19.9716667,0.55,166.083333,,
2003,7,16,17.3,24.2,20.3333333,75,100,87.375,17.16,24.56,20.8075,0.65,199.958333,,
2003,7,17,17.8,24.1,20.2583333,73,99,88.7916667,17.23,24.35,21.06875,0.558333333,193.583333,,
2003,7,18,17.3,25.2,20.6333333,63,92,81.1666667,15.36,25.53,19.7316667,0.6625,188.541667,,
2003,7,19,17.3,23.9,20.2625,62,98,82.875,14.76,23.94,19.67125,0.516666667,218.125,,
2003,7,20,17.7,24.8,20.6125,64,93,83,16.93,23.83,20.11625,0.554166667,199.625,,
2003,7,21,17.7,25.8,20.7291667,51,96,79.9166667,15.63,23.57,19.4770833,0.7875,194.708333,,
2003,7,22,15.3,22.4,17.7708333,66,100,90.5833333,14.36,24.12,18.3954167,0.5875,187.458333,,
2003,7,23,13.9,21,16.6083333,59,100,90.375,10.01,21.04,17.08625,0.4625,209.458333,,
2003,7,24,12.4,21.7,16.825,52,92,75.5,8.89,19.49,14.5958333,0.654166667,185.291667,,
2003,7,25,15.3,23.3,18.35,52,89,75.5833333,13.32,19.31,15.8575,0.966666667,176.708333,,
2003,7,26,17.2,23.5,19.5291667,64,95,84.7916667,16.77,21.59,19.1391667,0.820833333,178.208333,,
2003,7,27,16.4,25.4,20.2375,63,97,83.75,17.49,22.65,19.7795833,0.558333333,177.208333,,
2003,7,28,17.6,26.1,20.9458333,59,91,78.5416667,16.75,22.76,19.3704167,0.6875,187.291667,,
2003,7,29,17.6,25.3,20.0583333,65,96,85.7083333,17.86,23.67,20.0675,0.583333333,204.041667,,
2003,7,30,17.6,21.5,19.0791667,81,99,93.0833333,18.74,23.56,20.5575,0.595833333,180,,
2003,7,31,17.3,21.4,18.5958333,83,99,95.9166667,18.93,23.29,20.5708333,0.645833333,188.041667,,
2003,8,1,17,23,19.1708333,77,99,93.625,18.94,24.01,20.7125,0.466666667,169.791667,,
2003,8,2,16.5,24.8,19.0333333,61,98,89.9166667,16.43,24.81,19.75625,0.645833333,194.375,,
2003,8,3,16.9,22.2,18.6,78,99,93.375,18.01,23.56,19.97875,0.633333333,177.458333,,
2003,8,4,15.5,25.8,18.9041667,58,98,83.4583333,13.63,23.11,18.1933333,0.729166667,186.291667,,
2003,8,5,15.1,25.3,19.4166667,60,99,84.2083333,15.81,24.06,18.8991667,0.679166667,193.583333,,
2003,8,6,15.9,22.1,18.7583333,73,98,86.1666667,15.28,22.19,18.655,0.5,197.5,,
2003,8,7,15.3,21.2,17.6458333,82,99,93.6666667,15.61,21.89,18.9254167,0.458333333,197.833333,,
2003,8,8,0,19.8,8.90416667,0,100,50.5416667,0,19.99,9.45166667,0.466666667,227.041667,,
2003,8,9,15.9,21.9,17.9041667,69,99,89.0416667,14.14,22.65,18.2454167,0.516666667,225.958333,,
2003,8,10,16.4,22,18.0875,67,97,89.4166667,15.53,22.41,18.5658333,0.525,207.541667,,
2003,8,11,15,21.4,17.5826087,75,96,87.5652174,15.23,22.05,17.6065217,0.543478261,202.086957,,
2003,8,12,15.7,22,18.2708333,69,99,87.375,14.43,20.74,18.3229167,1.02916667,192.916667,,
2003,8,13,16.4,20.9,18.2625,84,99,95.8333333,18.23,22.45,20.1020833,0.675,186.041667,,
2003,8,14,17.5,26,20.9416667,63,98,83.75,16.95,24.64,20.6525,0.495833333,192.291667,,
2003,8,15,18.5,26,21.2125,65,98,87.8333333,19.73,25.28,22.0266667,0.595833333,202.5,,
2003,8,16,17.6,25.7,19.9041667,70,99,91.4583333,17.18,25.76,21.26625,0.504166667,198.75,,
2003,8,17,17.6,26.1,20.4916667,56,99,82.75,16.27,23.78,19.7354167,0.629166667,204.875,,
2003,8,18,17.6,26.6,21.0875,58,93,75.2083333,14.6,23.51,18.7533333,0.475,204.708333,,
2003,8,19,17.6,24.4,20.1708333,64,94,84.5833333,15.65,23.04,19.9329167,0.758333333,195.333333,,
2003,8,20,17.8,24.7,20.2958333,71,96,88.2916667,19.07,24.35,20.9770833,0.808333333,176.291667,,
2003,8,21,18,22.5,19.9416667,75,96,89.125,17.7,23.91,20.7708333,0.458333333,218.25,,
2003,8,22,17.6,25.8,20.0875,62,97,86.625,17.47,25.2,20.2670833,0.720833333,213.333333,,
2003,8,23,17.9,28,21.3583333,57,96,82.4583333,17.83,26.09,20.81125,0.833333333,211.375,,
2003,8,24,18.1,23.4,20.1958333,73,96,85.375,16.7,23.07,20.1945833,1.02916667,214.166667,,
2003,8,25,17.7,27.4,21.1375,50,98,82.4166667,16.59,23.14,20.3995833,0.745833333,193.708333,,
2003,8,26,18.8,27.3,22.6,57,90,79.8333333,18.4,25.99,21.78125,0.9,202.375,,
2003,8,27,19.3,25.7,21.8,69,93,83.75,17.39,24.99,21.8475,0.833333333,196.333333,,
2003,8,28,19.4,24.6,21.2458333,64,92,82.9583333,18.04,23.77,20.9670833,0.829166667,194.208333,,
2003,8,29,17.8,23.8,20.7041667,70,99,88,17.78,24.47,21.4004167,1.17916667,176.791667,,
2003,8,30,17,24.2,19.8791667,77,99,92.75,18.41,24.78,21.5045833,0.791666667,170.041667,,
2003,8,31,17.4,23.4,19.7875,76,98,91.875,17.34,25.42,21.1975,1.01666667,202.166667,,
2003,9,1,16.4,23.2,19.4625,68,99,90.5416667,17.57,23.2,20.3833333,1.20833333,195.416667,,
2003,9,2,16.6,22.8,19.2166667,70,97,89.2083333,17.25,22.94,19.8208333,0.8125,189.625,,
2003,9,3,17.2,22.7,19.7208333,74,96,90.5416667,18.18,23.52,20.775,1.10416667,185.791667,,
2003,9,4,15.9,21.9,18.275,78,99,92.0833333,14.95,23.41,19.3783333,0.875,234.041667,,
2003,9,5,14.4,22.3,17.7041667,62,92,84.5416667,13.74,20.45,17.1270833,0.9875,204.208333,,
2003,9,6,14.3,21.5,16.8041667,66,99,88.9583333,15.59,19.01,16.9483333,0.904166667,200.5,,
2003,9,7,11.6,19.9,16.0791667,66,99,90.125,11.49,19.03,16.4445833,0.641666667,204,,
2003,9,8,12,18.7,15.0666667,68,96,86.0833333,10.62,17.76,14.7833333,0.629166667,197.25,,
2003,9,9,13.5,21.6,16.0291667,57,97,87.2916667,13.69,19.14,15.81875,0.85,173.583333,,
2003,9,10,13.2,22,16.1291667,56,95,84.125,13.4,17.67,15.3375,0.841666667,150.041667,,
2003,9,11,12,20.1,15.6125,69,95,85.7916667,12.51,18.69,15.2158333,0.741666667,170.75,,
2003,9,12,11.2,21.4,15.9,59,91,78.25,10.73,18.17,14.17875,0.795833333,186.25,,
2003,9,13,13.8,24.2,17.6708333,49,94,78.7083333,12.57,19.69,15.8175,0.804166667,201.458333,,
2003,9,14,15.3,19.1,16.9458333,66,97,90.0833333,12.77,19.32,17.3841667,1.14583333,195.208333,,
2003,9,15,13.5,20.3,16.3041667,79,99,92.1666667,13.49,19.76,17.0841667,0.766666667,200,,
2003,9,16,12.6,20.3,15.5416667,67,93,84.9166667,12.86,18.18,15.0158333,0.845833333,207.875,,
2003,9,17,12.1,22.1,15.9625,54,90,73.9583333,10.22,17.14,13.37,0.845833333,198.666667,,
2003,9,18,10.7,21.8,15.5916667,45,94,72.1666667,9.52,15.97,12.6179167,1.0375,219.333333,,
2003,9,19,12.3,23.1,16.7666667,48,90,69.4166667,8.51,17.2,13.2195833,1.02916667,172.458333,,
2003,9,20,15.7,23.8,18.6125,53,83,68.0833333,11.46,18.71,14.5883333,0.95,194.541667,,
2003,9,21,15.4,20.4,17.4625,56,92,69.5,11.08,16.55,13.8604167,1.37083333,199.166667,,
2003,9,22,12.8,17.6,15.4875,93,100,99.0833333,14.6,20.07,17.4475,1.74583333,216.666667,,
2003,9,23,10.6,19.6,13.7833333,47,99,77.1666667,9.61,14.67,12.0004167,1.11666667,161.208333,,
2003,9,24,11.7,19.4,14.8708333,61,90,78.25,10.59,16.4,13.2445833,1.25,210.125,,
2003,9,25,12.1,22.2,16.3041667,61,96,82.625,12.95,18.94,15.2733333,0.9,219.75,,
2003,9,26,13.4,20.5,16.3708333,65,92,83.2916667,13.55,18.01,15.47625,1.125,194.333333,,
2003,9,27,13.6,18.7,16.0375,79,98,89.5833333,14.73,18.07,16.2666667,1.3125,218.916667,,
2003,9,28,5.2,16.5,10.4833333,42,98,77.0833333,6.52,15.62,9.78833333,1.16666667,122.083333,,
2003,9,29,3.3,14,7.275,40,88,69.2083333,5.89,8.53,6.93958333,1.1625,142.333333,,
2003,9,30,4.7,15.8,9.60416667,52,89,75.25,6.84,11.8,9.00666667,0.9375,195.5,,
2003,10,1,5.7,14.6,9.625,66,97,84.4583333,8.09,12.06,10.0733333,0.75,207.5,,
2003,10,2,3.5,13.5,7.37916667,35,95,68.75,5.03,8.74,6.87291667,0.958333333,157.125,,
2003,10,3,3.1,10,6.71666667,49,85,68.125,4.52,9.02,6.73333333,1.4875,217.666667,,
2003,10,4,6.7,17.2,11.225,59,88,78.5833333,8.12,12.82,10.4604167,1.14166667,132.875,,
2003,10,5,8.8,16.1,12.5708333,58,89,79.9166667,9.26,14.03,11.5954167,0.8125,174.291667,,
2003,10,6,11.3,15.4,12.6416667,67,97,87.0833333,10.1,14.98,12.75375,0.5625,192.75,,
2003,10,7,10.8,18.6,13.6541667,63,95,84.9583333,11.31,15.11,13.25875,0.925,204.875,,
2003,10,8,11.6,13.8,12.6,86,99,95.7916667,13.02,14.8,13.93375,0.758333333,295.333333,,
2003,10,9,11.7,14.2,12.7875,89,99,96.4166667,13.35,15,14.22375,1.04583333,220.166667,,
2003,10,10,10.6,16.1,12.7875,68,100,93.25,11.63,15.43,13.7225,1.21666667,201.291667,,
2003,10,11,10.9,14.2,12.4958333,71,100,93.7916667,10.53,15.06,13.5816667,1.16666667,194.541667,,
2003,10,12,10.1,20.2,14.4958333,61,96,81.4583333,10.23,16.51,13.4004167,0.883333333,176.791667,,
2003,10,13,12.2,19.1,15.3375,66,93,84.25,12.1,16.61,14.6491667,1.1,206.583333,,
2003,10,14,5.9,16.3,12.85,74,98,90.4166667,7.03,16.48,13.7408333,1.85416667,137.041667,,
2003,10,15,4.7,15,8.225,29,84,61.5,4.52,7.91,6.52916667,1.52916667,180.625,,
2003,10,16,5.8,15.1,10.125,39,68,54,4.45,8.52,6.66458333,1.35833333,207.083333,,
2003,10,17,7.5,14.3,10.1708333,49,85,67.7916667,6.61,10.27,8.37666667,1.12083333,221.25,,
2003,10,18,6,17.6,10.7625,30,90,67.7083333,5.97,10.57,8.475,0.9,222.5,,
2003,10,19,8.3,21.4,13.6458333,32,72,51.375,4.16,10.54,8.00541667,0.858333333,218.583333,,
2003,10,20,10.8,19.8,14.5583333,43,74,59.125,7.32,11.61,9.75041667,1.27916667,216.541667,,
2003,10,21,11.4,21.9,15.45,31,75,58.2083333,4.77,13.84,10.2379167,1.48333333,120.875,,
2003,10,22,6.3,18.7,12.05,28,64,48.375,3.96,8.53,6.70916667,1.8125,152.291667,,
2003,10,23,4.8,17.6,9.91666667,36,77,57.2083333,4.01,9.59,7.1,1.1375,160,,
2003,10,24,6.9,16.1,10.625,44,83,66.6666667,7.73,9.5,8.38125,1.63333333,206.583333,,
2003,10,25,6.5,18.6,11.5041667,48,93,77.2916667,8.23,12.68,10.435,1.54166667,191.375,,
2003,10,26,11.1,13,12.2416667,91,100,97.7083333,12.16,14.78,13.9208333,1.5125,190.875,,
2003,10,27,4.8,12.6,10.0125,52,100,91.4583333,4.85,14.52,11.5525,1.0125,160.333333,,
2003,10,28,4.4,10.4,7.6625,32,94,64.1666667,3.31,10.41,6.81166667,0.904166667,205.833333,,
2003,10,29,5.4,16.1,9.97916667,22,89,54.7083333,3.7,8.83,6.33916667,1.31666667,186.708333,,
2003,10,30,9.6,21.3,14.0833333,22,74,46.9166667,4.03,10.83,7.47833333,1.8375,210.25,,
2003,10,31,10.8,20.8,15.2166667,26,70,49.4583333,5.59,10.83,8.29791667,1.5625,198.708333,,
2003,11,1,13.1,23.8,17.2041667,23,53,40.4166667,5.42,9.53,7.80916667,1.0375,193.75,,
2003,11,2,14.8,25.5,18.3291667,23,51,39.2916667,6.67,9.76,8.13666667,0.9625,187.75,,
2003,11,3,14.5,24.8,18.025,31,66,47.6666667,6.05,11.44,9.71625,1.575,186.833333,,
2003,11,4,13.2,18.6,15.6208333,63,100,89.6666667,10.31,18.31,15.9541667,1.62916667,181.666667,,
2003,11,5,15.9,17.7,16.7583333,92,100,97.5416667,17.52,19.62,18.5791667,2.24166667,186.416667,,
2003,11,6,15.1,22.7,17.7666667,63,99,88.9583333,15.69,21.29,17.9579167,1.55416667,154.791667,,
2003,11,7,11.5,21.5,14.9458333,54,99,83.5833333,11.8,16.82,14.0066667,1.29166667,170.5,,
2003,11,8,8.2,15.8,11.7708333,65,99,89.4583333,7.15,14.34,12.4033333,1.01666667,162.416667,,
2003,11,9,3.9,12.7,7.50416667,53,83,66.9166667,5.89,8.64,6.9075,1.27083333,177.583333,,
2003,11,10,2.4,15.5,8.55416667,37,80,51.5833333,4.08,7.39,5.66083333,1.4125,199,,
2003,11,11,7.1,19,12.5416667,42,77,61.8333333,6.19,11.27,9.01208333,1.29166667,143.208333,,
2003,11,12,10.6,17,13.8291667,74,98,85.5833333,10.61,15.69,13.55125,1.625,92.4583333,,
2003,11,13,-1.5,12.1,3.17916667,16,91,37,1.4,12.86,3.24083333,3.175,13.375,,
2003,11,14,-1.5,10.7,4.97916667,13,39,21.4166667,0.82,3.82,1.95291667,1.52916667,140.25,,
2003,11,15,6.3,12.1,9.14166667,22,44,30.0833333,2.51,4.61,3.47875,1.45,178,,
2003,11,16,8.9,15.9,11.6791667,32,98,77.0833333,3.85,13.83,10.7520833,1.44583333,200.875,,
2003,11,17,11.9,17.3,13.8791667,71,99,89.7083333,13,16.22,14.17125,1.65416667,206.75,,
2003,11,18,11.4,14.9,13.0333333,90,100,97.0416667,12.58,16.14,14.5758333,3.69583333,168.291667,,
2003,11,19,5.4,14.9,10,53,100,82.8333333,5.19,16.52,10.5675,2.2375,184.75,,
2003,11,20,4.2,14.3,9.3625,28,70,43.25,3.56,6.04,4.91416667,2.28333333,210.833333,,
2003,11,21,8.8,17.1,12.8125,24,47,34.0416667,3.53,6.57,5.03958333,1.18333333,216.041667,,
2003,11,22,8.5,18.3,13.2375,17,50,37.3333333,2.27,7.33,5.67583333,1.49166667,188.083333,,
